txn_id,timestamp,from_account,to_account,amount,channel,from_bank,to_bank
TXN031890,2026-08-26 14:08:32,ACC00035,ACC01505,14538.54,CASH,BANK_A,BANK_B
TXN031891,2026-09-11 16:30:49,ACC01510,ACC00766,18668.62,IMPS,BANK_A,BANK_A
TXN031892,2026-08-30 10:32:01,ACC00917,ACC01147,23303.44,NEFT,BANK_B,BANK_B
TXN031893,2026-09-06 12:05:02,ACC01575,ACC01539,3179.9,IMPS,BANK_A,BANK_B
TXN031894,2026-09-07 13:56:58,ACC02394,ACC01541,4830.12,NEFT,BANK_B,BANK_A
TXN031895,2026-08-26 15:06:17,ACC00168,ACC00577,5143.96,CASH,BANK_A,BANK_A
TXN031896,2026-08-28 18:28:35,ACC01381,ACC00515,13129.63,CASH,BANK_A,BANK_A
TXN031897,2026-08-31 16:14:02,ACC01556,ACC02494,35477.88,IMPS,BANK_A,BANK_B
TXN031898,2026-09-13 17:47:48,ACC00127,ACC00772,10338.51,IMPS,BANK_B,BANK_A
TXN031899,2026-09-04 10:53:10,ACC00094,ACC00801,13964.13,IMPS,BANK_B,BANK_A
TXN031900,2026-09-08 07:32:47,ACC00600,ACC01322,149128.96,IMPS,BANK_B,BANK_A
TXN031901,2026-08-19 18:10:25,ACC01618,ACC01229,1992.94,CASH,BANK_B,BANK_B
TXN031902,2026-08-27 23:06:27,ACC01542,ACC00982,10657.73,CASH,BANK_A,BANK_A
TXN031903,2026-08-29 17:05:54,ACC02341,ACC01071,13058.44,UPI,BANK_B,BANK_A
TXN031904,2026-09-01 09:20:17,ACC01068,ACC01190,10418.98,UPI,BANK_A,BANK_A
TXN031905,2026-09-16 09:41:12,ACC00078,ACC00544,9696.05,IMPS,BANK_A,BANK_B
TXN031906,2026-09-02 12:47:42,ACC01099,ACC01703,34632.61,IMPS,BANK_A,BANK_A
TXN031907,2026-08-30 11:33:05,ACC02390,ACC02018,35399.99,UPI,BANK_A,BANK_B
TXN031908,2026-09-12 10:54:28,ACC02039,ACC00906,2463.25,IMPS,BANK_B,BANK_A
TXN031909,2026-09-15 09:06:07,ACC02014,ACC00861,130.0,IMPS,BANK_B,BANK_B
TXN031910,2026-08-29 10:50:19,ACC01200,ACC01731,4364.43,UPI,BANK_B,BANK_A
TXN031911,2026-09-13 12:28:25,ACC00538,ACC01715,13225.3,IMPS,BANK_B,BANK_B
TXN031912,2026-09-09 23:23:01,ACC02426,ACC01550,8075.59,UPI,BANK_A,BANK_A
TXN031913,2026-08-23 18:46:57,ACC01577,ACC00326,143984.47,NEFT,BANK_A,BANK_A
TXN031914,2026-08-28 17:19:13,ACC02341,ACC00287,12191.51,CASH,BANK_B,BANK_A
TXN031915,2026-08-28 02:23:31,ACC01282,ACC01669,39598.68,UPI,BANK_B,BANK_B
TXN031916,2026-08-29 17:30:28,ACC01876,ACC01103,14541.27,IMPS,BANK_B,BANK_A
TXN031917,2026-08-18 23:54:03,ACC00058,ACC01393,3911.45,CASH,BANK_A,BANK_A
TXN031918,2026-09-03 00:30:47,ACC01542,ACC02158,18534.37,UPI,BANK_A,BANK_B
TXN031919,2026-08-19 11:07:42,ACC02232,ACC00540,35108.37,UPI,BANK_B,BANK_A
TXN031920,2026-08-24 13:56:28,ACC01589,ACC00254,567.87,UPI,BANK_A,BANK_B
TXN031921,2026-08-22 15:56:19,ACC00757,ACC01377,46082.02,UPI,BANK_B,BANK_A
TXN031922,2026-08-30 21:21:20,ACC01450,ACC02490,7712.62,CASH,BANK_A,BANK_A
TXN031923,2026-09-05 08:37:41,ACC01454,ACC01405,4790.64,NEFT,BANK_A,BANK_A
TXN031924,2026-08-28 01:30:09,ACC00289,ACC02046,62041.63,NEFT,BANK_B,BANK_A
TXN031925,2026-08-30 20:38:09,ACC01157,ACC02113,12399.52,CASH,BANK_B,BANK_A
TXN031926,2026-08-30 01:39:37,ACC01408,ACC01939,1100.05,UPI,BANK_B,BANK_B
TXN031927,2026-08-25 22:13:10,ACC00769,ACC00192,1856.81,UPI,BANK_B,BANK_B
TXN031928,2026-09-02 11:16:17,ACC00400,ACC00753,22261.59,UPI,BANK_B,BANK_A
TXN031929,2026-09-02 10:11:15,ACC00873,ACC00900,33654.43,IMPS,BANK_B,BANK_A
TXN031930,2026-09-11 16:53:53,ACC01373,ACC01775,8154.28,CASH,BANK_B,BANK_A
TXN031931,2026-08-19 15:46:41,ACC00449,ACC00965,8607.62,UPI,BANK_A,BANK_A
TXN031932,2026-08-27 16:16:57,ACC00260,ACC02464,9077.32,CASH,BANK_A,BANK_B
TXN031933,2026-09-02 12:38:19,ACC01016,ACC01343,7817.51,IMPS,BANK_A,BANK_A
TXN031934,2026-09-11 14:36:02,ACC01916,ACC00987,3448.98,NEFT,BANK_B,BANK_B
TXN031935,2026-08-28 02:43:22,ACC01727,ACC01651,5397.05,UPI,BANK_A,BANK_B
TXN031936,2026-09-03 19:36:34,ACC00144,ACC01115,11448.4,UPI,BANK_B,BANK_B
TXN031937,2026-08-31 13:39:27,ACC00451,ACC00692,110167.22,IMPS,BANK_B,BANK_A
TXN031938,2026-09-08 10:25:05,ACC00138,ACC01168,1651.94,UPI,BANK_B,BANK_B
TXN031939,2026-08-23 13:08:58,ACC01558,ACC00666,15632.81,IMPS,BANK_A,BANK_B
TXN031940,2026-08-27 18:29:16,ACC01169,ACC00431,14546.47,CASH,BANK_A,BANK_B
TXN031941,2026-08-30 13:50:25,ACC01594,ACC01938,43436.39,NEFT,BANK_A,BANK_B
TXN031942,2026-08-31 17:32:55,ACC00620,ACC00988,37290.66,UPI,BANK_B,BANK_B
TXN031943,2026-09-06 13:34:34,ACC01764,ACC01962,18003.8,UPI,BANK_A,BANK_A
TXN031944,2026-09-06 16:06:22,ACC02122,ACC00822,12946.49,CASH,BANK_A,BANK_A
TXN031945,2026-09-15 16:52:19,ACC00381,ACC01264,49831.64,IMPS,BANK_B,BANK_A
TXN031946,2026-09-11 05:55:45,ACC00001,ACC02092,13286.41,UPI,BANK_A,BANK_A
TXN031947,2026-09-10 16:40:42,ACC01515,ACC01190,10661.76,IMPS,BANK_A,BANK_A
TXN031948,2026-09-12 10:09:55,ACC00929,ACC01221,32665.12,NEFT,BANK_B,BANK_B
TXN031949,2026-09-13 16:32:45,ACC00693,ACC00286,36610.65,UPI,BANK_B,BANK_B
TXN031950,2026-08-26 09:54:07,ACC00630,ACC02182,24757.93,UPI,BANK_B,BANK_A
TXN031951,2026-08-28 14:26:03,ACC02229,ACC02017,11503.65,CASH,BANK_A,BANK_A
TXN031952,2026-08-21 15:59:47,ACC00656,ACC01853,2464.73,IMPS,BANK_A,BANK_B
TXN031953,2026-08-27 22:54:45,ACC00397,ACC01220,10658.16,IMPS,BANK_A,BANK_A
TXN031954,2026-08-28 00:20:11,ACC00993,ACC01752,12923.22,UPI,BANK_B,BANK_B
TXN031955,2026-09-08 10:44:42,ACC01624,ACC00588,1071.53,IMPS,BANK_A,BANK_A
TXN031956,2026-08-24 11:36:22,ACC00853,ACC00960,19449.74,UPI,BANK_B,BANK_B
TXN031957,2026-08-19 14:29:39,ACC01674,ACC01762,134109.8,IMPS,BANK_B,BANK_B
TXN031958,2026-09-08 09:41:27,ACC02370,ACC00681,147545.34,IMPS,BANK_B,BANK_B
TXN031959,2026-08-22 03:43:51,ACC02427,ACC00317,16582.4,UPI,BANK_B,BANK_A
TXN031960,2026-08-27 11:56:55,ACC01252,ACC00264,933.23,IMPS,BANK_A,BANK_A
TXN031961,2026-09-06 16:41:07,ACC00332,ACC00973,22777.31,UPI,BANK_A,BANK_B
TXN031962,2026-09-09 11:05:18,ACC02345,ACC00812,7052.5,CASH,BANK_B,BANK_B
TXN031963,2026-09-14 15:18:04,ACC01708,ACC02407,1969.99,IMPS,BANK_B,BANK_A
TXN031964,2026-09-01 14:48:58,ACC01177,ACC01079,6905.27,IMPS,BANK_A,BANK_A
TXN031965,2026-09-12 14:43:47,ACC00652,ACC00606,5926.34,IMPS,BANK_A,BANK_B
TXN031966,2026-08-26 10:29:38,ACC02447,ACC02298,17768.44,IMPS,BANK_B,BANK_B
TXN031967,2026-08-26 16:26:34,ACC02029,ACC00216,35289.49,IMPS,BANK_A,BANK_B
TXN031968,2026-09-07 10:35:54,ACC01065,ACC01759,2785.59,UPI,BANK_B,BANK_B
TXN031969,2026-08-20 10:36:52,ACC02349,ACC00861,2946.29,UPI,BANK_B,BANK_B
TXN031970,2026-09-06 17:13:31,ACC00481,ACC01182,20611.35,UPI,BANK_B,BANK_B
TXN031971,2026-09-11 09:58:58,ACC02253,ACC01138,23463.53,UPI,BANK_A,BANK_A
TXN031972,2026-08-27 03:30:15,ACC01270,ACC02013,14074.66,IMPS,BANK_B,BANK_A
TXN031973,2026-09-16 10:54:03,ACC00488,ACC00475,4606.89,UPI,BANK_A,BANK_B
TXN031974,2026-08-30 20:40:13,ACC01545,ACC01753,105259.54,IMPS,BANK_B,BANK_A
TXN031975,2026-08-26 14:52:22,ACC00740,ACC00884,1368.37,IMPS,BANK_B,BANK_A
TXN031976,2026-09-01 14:24:37,ACC00218,ACC01075,28166.76,UPI,BANK_B,BANK_A
TXN031977,2026-08-21 15:48:46,ACC00049,ACC00237,3105.43,IMPS,BANK_A,BANK_B
TXN031978,2026-08-28 17:54:39,ACC00426,ACC00461,26008.19,UPI,BANK_A,BANK_A
TXN031979,2026-09-15 11:51:18,ACC00042,ACC01796,48765.61,UPI,BANK_B,BANK_A
TXN031980,2026-08-30 11:50:54,ACC00678,ACC02048,26291.54,UPI,BANK_B,BANK_A
TXN031981,2026-09-08 02:22:50,ACC00317,ACC01661,4594.02,UPI,BANK_A,BANK_B
TXN031982,2026-08-20 06:10:26,ACC00565,ACC01332,75360.38,IMPS,BANK_B,BANK_B
TXN031983,2026-09-12 15:53:38,ACC00750,ACC00463,2288.72,CASH,BANK_B,BANK_B
TXN031984,2026-08-30 02:14:04,ACC00714,ACC01561,10010.25,UPI,BANK_B,BANK_B
TXN031985,2026-09-15 12:36:56,ACC00267,ACC01046,4802.26,UPI,BANK_B,BANK_B
TXN031986,2026-08-19 11:02:04,ACC00063,ACC01591,13287.25,UPI,BANK_A,BANK_A
TXN031987,2026-08-25 16:32:41,ACC01120,ACC01732,26044.94,UPI,BANK_A,BANK_B
TXN031988,2026-09-04 04:36:51,ACC00933,ACC00510,12777.78,UPI,BANK_A,BANK_B
TXN031989,2026-09-07 15:18:47,ACC00751,ACC00252,7358.91,UPI,BANK_B,BANK_B
TXN031990,2026-09-10 04:08:34,ACC01776,ACC01430,56737.17,IMPS,BANK_A,BANK_A
TXN031991,2026-08-23 00:05:44,ACC00606,ACC00553,3725.65,NEFT,BANK_B,BANK_A
TXN031992,2026-09-12 13:46:41,ACC00585,ACC00162,36437.67,IMPS,BANK_B,BANK_B
TXN031993,2026-08-31 14:11:46,ACC02065,ACC02470,9287.77,UPI,BANK_A,BANK_A
TXN031994,2026-09-14 20:51:21,ACC00038,ACC01625,9878.22,IMPS,BANK_B,BANK_A
TXN031995,2026-09-09 17:27:48,ACC02170,ACC01986,38244.51,UPI,BANK_A,BANK_B
TXN031996,2026-08-30 12:33:07,ACC00580,ACC00402,3861.35,IMPS,BANK_A,BANK_B
TXN031997,2026-09-01 14:59:29,ACC00731,ACC01118,26920.04,IMPS,BANK_A,BANK_A
TXN031998,2026-09-03 17:33:28,ACC01649,ACC02263,12077.14,UPI,BANK_A,BANK_A
TXN031999,2026-09-13 08:00:19,ACC01722,ACC01578,28786.01,IMPS,BANK_B,BANK_A
TXN032000,2026-09-12 15:10:16,ACC01839,ACC01982,14599.06,CASH,BANK_A,BANK_A
TXN032001,2026-08-20 15:59:07,ACC01377,ACC01873,21536.42,UPI,BANK_A,BANK_A
TXN032002,2026-09-06 10:50:30,ACC00118,ACC01947,21117.63,UPI,BANK_B,BANK_B
TXN032003,2026-08-20 09:06:08,ACC02057,ACC00527,12135.47,CASH,BANK_A,BANK_A
TXN032004,2026-09-09 11:55:08,ACC00948,ACC01256,28943.64,IMPS,BANK_B,BANK_A
TXN032005,2026-08-23 16:16:58,ACC01936,ACC00852,7134.27,CASH,BANK_B,BANK_B
TXN032006,2026-08-24 22:18:24,ACC01360,ACC01341,4081.09,IMPS,BANK_B,BANK_A
TXN032007,2026-09-06 22:36:25,ACC01070,ACC01078,4846.91,IMPS,BANK_A,BANK_B
TXN032008,2026-08-18 16:41:34,ACC00263,ACC01786,28011.78,UPI,BANK_B,BANK_B
TXN032009,2026-09-15 18:27:25,ACC00200,ACC01703,96460.67,IMPS,BANK_B,BANK_A
TXN032010,2026-08-22 14:16:14,ACC00662,ACC00776,47691.35,UPI,BANK_A,BANK_A
TXN032011,2026-08-28 09:58:32,ACC00742,ACC01567,13768.11,IMPS,BANK_B,BANK_A
TXN032012,2026-08-25 15:05:53,ACC01831,ACC00069,7496.47,UPI,BANK_A,BANK_A
TXN032013,2026-09-13 12:24:02,ACC01905,ACC00376,9603.15,CASH,BANK_A,BANK_B
TXN032014,2026-08-18 07:21:50,ACC00131,ACC01352,7904.67,CASH,BANK_B,BANK_B
TXN032015,2026-09-12 13:21:31,ACC01900,ACC01877,2688.18,IMPS,BANK_A,BANK_B
TXN032016,2026-09-14 09:04:07,ACC02140,ACC00989,3768.29,CASH,BANK_B,BANK_B
TXN032017,2026-09-08 04:12:29,ACC01884,ACC01768,2779.89,IMPS,BANK_B,BANK_A
TXN032018,2026-09-06 18:24:26,ACC00053,ACC01142,4433.1,NEFT,BANK_A,BANK_A
TXN032019,2026-09-16 09:47:08,ACC02011,ACC01275,9677.91,CASH,BANK_B,BANK_A
TXN032020,2026-08-28 18:53:19,ACC00352,ACC02249,646.46,UPI,BANK_A,BANK_B
TXN032021,2026-08-21 02:53:28,ACC01644,ACC02198,28095.14,IMPS,BANK_A,BANK_A
TXN032022,2026-09-14 02:30:53,ACC01542,ACC01455,8508.31,UPI,BANK_A,BANK_A
TXN032023,2026-09-11 10:45:48,ACC00009,ACC00424,14582.02,IMPS,BANK_A,BANK_A
TXN032024,2026-08-31 16:46:10,ACC00509,ACC02334,26877.67,UPI,BANK_B,BANK_A
TXN032025,2026-08-26 09:06:09,ACC01740,ACC00931,1603.82,NEFT,BANK_B,BANK_A
TXN032026,2026-09-04 18:37:29,ACC01482,ACC00843,1638.47,UPI,BANK_B,BANK_A
TXN032027,2026-09-04 05:53:42,ACC02215,ACC01759,1066.72,UPI,BANK_B,BANK_B
TXN032028,2026-09-13 01:42:16,ACC01130,ACC00762,7676.49,CASH,BANK_A,BANK_A
TXN032029,2026-09-02 18:54:38,ACC01331,ACC01288,28948.47,IMPS,BANK_B,BANK_B
TXN032030,2026-08-24 17:16:42,ACC01439,ACC00596,657.43,UPI,BANK_B,BANK_B
TXN032031,2026-08-19 18:48:50,ACC02182,ACC01412,46207.14,UPI,BANK_A,BANK_A
TXN032032,2026-09-11 16:34:24,ACC01406,ACC00424,9850.95,CASH,BANK_A,BANK_A
TXN032033,2026-09-11 05:26:06,ACC02421,ACC02042,11956.67,UPI,BANK_B,BANK_A
TXN032034,2026-09-01 09:22:38,ACC00299,ACC01377,18872.94,UPI,BANK_B,BANK_A
TXN032035,2026-08-24 01:18:07,ACC01872,ACC01713,12856.77,IMPS,BANK_B,BANK_B
TXN032036,2026-09-07 18:05:08,ACC00742,ACC00099,10440.55,IMPS,BANK_B,BANK_A
TXN032037,2026-08-19 14:05:23,ACC00167,ACC02092,14083.23,UPI,BANK_B,BANK_A
TXN032038,2026-09-09 15:51:47,ACC02478,ACC01133,13660.98,IMPS,BANK_B,BANK_B
TXN032039,2026-08-20 20:48:49,ACC00711,ACC02488,13029.82,IMPS,BANK_B,BANK_A
TXN032040,2026-08-19 12:30:10,ACC01903,ACC02082,1204.45,UPI,BANK_B,BANK_B
TXN032041,2026-09-11 13:27:17,ACC00921,ACC01562,8790.57,UPI,BANK_B,BANK_B
TXN032042,2026-08-18 06:35:23,ACC00547,ACC00656,37466.91,UPI,BANK_B,BANK_A
TXN032043,2026-09-01 11:13:46,ACC02457,ACC02036,4388.61,NEFT,BANK_B,BANK_A
TXN032044,2026-08-26 06:41:55,ACC00961,ACC01364,11456.75,UPI,BANK_A,BANK_A
TXN032045,2026-08-31 10:21:27,ACC02293,ACC01130,4933.15,UPI,BANK_A,BANK_A
TXN032046,2026-09-07 17:08:00,ACC00409,ACC00595,3498.97,CASH,BANK_A,BANK_A
TXN032047,2026-08-30 15:27:49,ACC01533,ACC00264,11008.48,IMPS,BANK_B,BANK_A
TXN032048,2026-09-15 09:31:45,ACC01629,ACC01298,13697.06,IMPS,BANK_A,BANK_A
TXN032049,2026-09-10 13:40:35,ACC00971,ACC00557,1699.11,CASH,BANK_A,BANK_A
TXN032050,2026-08-18 19:18:51,ACC00531,ACC02082,4773.95,UPI,BANK_B,BANK_B
TXN032051,2026-08-22 11:28:19,ACC00609,ACC00952,34724.16,UPI,BANK_A,BANK_A
TXN032052,2026-08-30 10:04:14,ACC01726,ACC00768,24166.48,UPI,BANK_A,BANK_B
TXN032053,2026-09-16 16:05:57,ACC01981,ACC02275,8892.35,NEFT,BANK_A,BANK_B
TXN032054,2026-09-01 15:33:03,ACC00565,ACC02377,78385.73,NEFT,BANK_B,BANK_A
TXN032055,2026-08-23 10:06:08,ACC01476,ACC00752,2862.6,IMPS,BANK_B,BANK_B
TXN032056,2026-09-03 11:56:32,ACC00219,ACC02236,1850.35,UPI,BANK_A,BANK_B
TXN032057,2026-08-27 19:49:38,ACC01215,ACC01412,42853.09,IMPS,BANK_A,BANK_A
TXN032058,2026-08-22 21:52:46,ACC00764,ACC01564,7012.08,CASH,BANK_B,BANK_B
TXN032059,2026-08-28 14:09:38,ACC02136,ACC01356,72956.76,NEFT,BANK_A,BANK_A
TXN032060,2026-09-16 11:31:19,ACC00328,ACC01254,10919.61,CASH,BANK_A,BANK_A
TXN032061,2026-08-21 17:36:36,ACC01480,ACC00780,1258.67,NEFT,BANK_B,BANK_B
TXN032062,2026-09-10 10:27:14,ACC00009,ACC02145,36968.82,UPI,BANK_A,BANK_A
TXN032063,2026-08-26 11:25:30,ACC00177,ACC01687,19688.77,UPI,BANK_B,BANK_A
TXN032064,2026-08-20 17:07:02,ACC00501,ACC01214,140134.08,IMPS,BANK_A,BANK_B
TXN032065,2026-09-10 20:25:06,ACC00913,ACC01098,39293.37,UPI,BANK_A,BANK_A
TXN032066,2026-08-22 14:09:24,ACC00635,ACC00854,3014.25,IMPS,BANK_A,BANK_A
TXN032067,2026-09-11 04:52:44,ACC00618,ACC00702,37067.91,UPI,BANK_A,BANK_B
TXN032068,2026-09-03 15:40:32,ACC01953,ACC02013,6349.59,IMPS,BANK_A,BANK_A
TXN032069,2026-09-11 12:39:43,ACC01842,ACC00307,13250.97,CASH,BANK_A,BANK_B
TXN032070,2026-08-28 13:48:59,ACC01994,ACC02164,6720.03,IMPS,BANK_B,BANK_A
TXN032071,2026-08-27 18:20:47,ACC02120,ACC00903,3338.66,IMPS,BANK_A,BANK_A
TXN032072,2026-08-20 11:31:31,ACC02298,ACC02085,5362.54,CASH,BANK_B,BANK_B
TXN032073,2026-08-28 15:08:40,ACC00648,ACC01553,1164.17,UPI,BANK_A,BANK_B
TXN032074,2026-09-01 09:07:32,ACC00561,ACC01405,1982.79,NEFT,BANK_A,BANK_A
TXN032075,2026-08-26 16:20:16,ACC02123,ACC01606,9846.54,UPI,BANK_B,BANK_B
TXN032076,2026-08-28 15:39:42,ACC00652,ACC00212,27165.88,UPI,BANK_A,BANK_B
TXN032077,2026-08-31 16:41:40,ACC02130,ACC02448,44039.44,UPI,BANK_B,BANK_B
TXN032078,2026-09-07 16:55:17,ACC01224,ACC01458,897.66,UPI,BANK_A,BANK_A
TXN032079,2026-08-29 02:28:03,ACC00126,ACC01799,3467.37,UPI,BANK_B,BANK_A
TXN032080,2026-09-03 13:54:50,ACC00303,ACC00717,3795.19,UPI,BANK_A,BANK_A
TXN032081,2026-09-15 19:23:18,ACC00285,ACC02178,9322.89,CASH,BANK_B,BANK_A
TXN032082,2026-09-13 09:04:09,ACC00562,ACC01798,6924.0,IMPS,BANK_B,BANK_A
TXN032083,2026-08-19 21:53:10,ACC01230,ACC00515,7880.51,IMPS,BANK_B,BANK_A
TXN032084,2026-09-08 16:35:31,ACC00027,ACC02213,3166.76,NEFT,BANK_B,BANK_B
TXN032085,2026-09-12 18:04:32,ACC02086,ACC01048,46250.87,IMPS,BANK_B,BANK_B
TXN032086,2026-08-30 14:18:26,ACC01537,ACC01279,30952.95,IMPS,BANK_A,BANK_B
TXN032087,2026-08-28 23:26:36,ACC01551,ACC01489,13075.57,IMPS,BANK_A,BANK_A
TXN032088,2026-09-15 18:00:12,ACC02391,ACC01605,104547.96,IMPS,BANK_A,BANK_B
TXN032089,2026-09-11 17:04:24,ACC01289,ACC01251,6636.09,CASH,BANK_B,BANK_B
TXN032090,2026-08-19 04:31:13,ACC01634,ACC01581,1364.78,IMPS,BANK_B,BANK_B
TXN032091,2026-09-10 11:43:31,ACC00699,ACC02084,2247.95,UPI,BANK_B,BANK_A
TXN032092,2026-08-26 14:40:50,ACC01159,ACC01172,66257.0,NEFT,BANK_A,BANK_A
TXN032093,2026-08-27 17:54:08,ACC01626,ACC00290,14637.45,CASH,BANK_B,BANK_B
TXN032094,2026-09-10 17:30:10,ACC00255,ACC00738,13292.48,IMPS,BANK_A,BANK_A
TXN032095,2026-09-15 10:28:41,ACC01791,ACC02204,12991.37,UPI,BANK_A,BANK_B
TXN032096,2026-08-30 16:07:26,ACC01257,ACC00716,3103.76,UPI,BANK_A,BANK_B
TXN032097,2026-08-23 02:45:44,ACC01252,ACC01019,953.4,UPI,BANK_A,BANK_B
TXN032098,2026-08-25 02:30:40,ACC02371,ACC01520,7310.27,UPI,BANK_B,BANK_B
TXN032099,2026-09-05 18:36:01,ACC02145,ACC01196,28872.52,UPI,BANK_A,BANK_A
TXN032100,2026-08-19 16:18:42,ACC00927,ACC01713,3125.63,CASH,BANK_A,BANK_B
TXN032101,2026-08-27 15:33:33,ACC01560,ACC01953,20586.07,UPI,BANK_A,BANK_A
TXN032102,2026-08-18 13:56:52,ACC01741,ACC00397,47395.58,IMPS,BANK_A,BANK_A
TXN032103,2026-09-14 02:19:57,ACC01753,ACC02210,9096.45,IMPS,BANK_A,BANK_A
TXN032104,2026-08-30 18:45:10,ACC01676,ACC02172,334.71,NEFT,BANK_B,BANK_B
TXN032105,2026-08-22 14:09:27,ACC01976,ACC01282,38052.16,NEFT,BANK_A,BANK_B
TXN032106,2026-09-14 11:36:45,ACC00887,ACC00497,13710.62,IMPS,BANK_A,BANK_A
TXN032107,2026-08-25 14:26:55,ACC00075,ACC01359,43904.19,UPI,BANK_B,BANK_B
TXN032108,2026-08-20 09:42:18,ACC01840,ACC00282,33204.67,UPI,BANK_B,BANK_B
TXN032109,2026-09-01 22:44:16,ACC00946,ACC01149,2647.05,CASH,BANK_B,BANK_A
TXN032110,2026-08-23 21:08:41,ACC01413,ACC02500,10224.55,UPI,BANK_A,BANK_B
TXN032111,2026-08-24 11:30:09,ACC01003,ACC01041,6467.64,CASH,BANK_A,BANK_B
TXN032112,2026-09-02 10:42:15,ACC00978,ACC00910,5783.77,UPI,BANK_B,BANK_A
TXN032113,2026-08-29 05:33:07,ACC00597,ACC02027,26385.7,IMPS,BANK_A,BANK_A
TXN032114,2026-08-20 17:06:16,ACC00591,ACC01581,4299.73,UPI,BANK_A,BANK_B
TXN032115,2026-08-25 03:40:20,ACC01965,ACC00292,32199.81,UPI,BANK_A,BANK_B
TXN032116,2026-08-22 09:34:02,ACC00856,ACC01994,47104.59,IMPS,BANK_A,BANK_B
TXN032117,2026-09-03 13:52:50,ACC01397,ACC01561,4453.23,CASH,BANK_A,BANK_B
TXN032118,2026-08-29 05:16:59,ACC01070,ACC02135,6933.28,UPI,BANK_A,BANK_B
TXN032119,2026-09-12 16:27:52,ACC01608,ACC00455,13510.21,CASH,BANK_A,BANK_B
TXN032120,2026-08-29 16:48:08,ACC02361,ACC02107,3437.46,UPI,BANK_A,BANK_A
TXN032121,2026-09-07 13:57:19,ACC01707,ACC01122,34041.83,IMPS,BANK_B,BANK_B
TXN032122,2026-09-11 00:09:25,ACC02468,ACC02378,18369.67,NEFT,BANK_B,BANK_B
TXN032123,2026-08-26 04:04:50,ACC01506,ACC00405,22310.75,NEFT,BANK_A,BANK_B
TXN032124,2026-09-10 09:13:00,ACC01740,ACC02082,1012.38,UPI,BANK_B,BANK_B
TXN032125,2026-08-22 10:55:37,ACC00375,ACC02258,707.25,NEFT,BANK_B,BANK_B
TXN032126,2026-08-19 13:54:48,ACC02176,ACC01226,14746.08,UPI,BANK_A,BANK_A
TXN032127,2026-08-31 21:57:54,ACC01683,ACC00720,2905.27,UPI,BANK_B,BANK_B
TXN032128,2026-09-05 18:04:52,ACC01654,ACC02205,20605.64,IMPS,BANK_A,BANK_B
TXN032129,2026-08-25 10:23:55,ACC00144,ACC02282,569.45,UPI,BANK_B,BANK_B
TXN032130,2026-08-26 11:43:43,ACC02473,ACC00167,42189.5,UPI,BANK_A,BANK_B
TXN032131,2026-09-12 15:25:52,ACC00939,ACC01365,34496.53,UPI,BANK_A,BANK_B
TXN032132,2026-09-11 16:36:52,ACC01165,ACC00192,19698.63,UPI,BANK_B,BANK_B
TXN032133,2026-08-29 12:51:48,ACC01412,ACC02182,37022.14,UPI,BANK_A,BANK_A
TXN032134,2026-08-20 12:13:15,ACC00256,ACC02488,12985.37,UPI,BANK_B,BANK_A
TXN032135,2026-08-18 17:29:29,ACC01594,ACC00799,34463.32,IMPS,BANK_A,BANK_B
TXN032136,2026-09-12 12:27:29,ACC02310,ACC02304,656.14,CASH,BANK_B,BANK_A
TXN032137,2026-08-23 08:35:11,ACC00210,ACC00607,7163.17,CASH,BANK_A,BANK_B
TXN032138,2026-09-14 12:42:02,ACC01234,ACC00557,6132.11,CASH,BANK_B,BANK_A
TXN032139,2026-09-13 11:49:43,ACC01533,ACC00352,22540.25,UPI,BANK_B,BANK_A
TXN032140,2026-08-27 11:08:07,ACC02246,ACC02089,14554.87,CASH,BANK_B,BANK_B
TXN032141,2026-08-30 12:59:26,ACC00891,ACC00794,7320.83,CASH,BANK_B,BANK_B
TXN032142,2026-08-24 16:31:57,ACC01277,ACC00575,3871.38,IMPS,BANK_B,BANK_B
TXN032143,2026-09-06 13:32:53,ACC01591,ACC00207,6709.84,IMPS,BANK_A,BANK_A
TXN032144,2026-08-29 09:05:33,ACC01103,ACC00236,23188.79,IMPS,BANK_A,BANK_A
TXN032145,2026-08-19 13:56:24,ACC00075,ACC01151,36557.27,IMPS,BANK_B,BANK_B
TXN032146,2026-09-06 16:13:51,ACC01715,ACC00269,397.58,UPI,BANK_B,BANK_B
TXN032147,2026-08-20 15:28:59,ACC01820,ACC00905,2292.96,UPI,BANK_B,BANK_B
TXN032148,2026-08-24 06:25:44,ACC00494,ACC00188,14207.51,IMPS,BANK_B,BANK_A
TXN032149,2026-09-01 10:25:35,ACC00116,ACC00912,42303.28,UPI,BANK_B,BANK_A
TXN032150,2026-08-25 13:19:02,ACC01262,ACC00931,3380.73,NEFT,BANK_A,BANK_A
TXN032151,2026-08-23 18:17:24,ACC00239,ACC02129,9400.97,IMPS,BANK_A,BANK_A
TXN032152,2026-08-21 00:31:15,ACC00672,ACC02272,7525.87,CASH,BANK_B,BANK_A
TXN032153,2026-09-08 10:39:35,ACC01555,ACC02172,344.16,NEFT,BANK_A,BANK_B
TXN032154,2026-08-26 10:47:54,ACC00473,ACC00910,39651.86,UPI,BANK_B,BANK_A
TXN032155,2026-08-22 15:54:04,ACC00023,ACC01066,2483.77,NEFT,BANK_B,BANK_A
